created_timestamp,preferred_marketplace,country,device_family,ASIN,supports_auxiliary_content,has_auxiliary_content,auxiliary_content_enabled,auxiliary_content_type
2025-07-16T18:41:37Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-11-01T03:05:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-09T02:25:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-03T00:18:36Z,www.amazon.com,US,Kindle E-reader,B08FH9BV7N,Yes,Yes,Yes,Xray
2024-05-21T21:39:27Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,Yes,Yes,Yes,Xray
2021-07-24T04:27:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-17T06:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-06-21T03:46:01Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-10-12T16:56:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-01T22:21:48Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-06-30T20:40:52Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-10-25T03:33:00Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-06-30T20:40:34Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-04-25T22:46:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-12T03:23:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-22T03:50:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-11-06T22:54:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-05-06T03:27:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-01-31T04:31:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-08-01T03:18:23Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-02-15T02:36:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-02T04:24:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-10T05:27:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-09-05T14:26:13Z,www.amazon.com,US,Kindle E-reader,B000FC0R7O,Yes,Yes,Yes,Xray
2023-02-15T06:07:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-04-24T03:09:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-03T03:25:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-07-20T02:33:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-17T19:59:15Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-12-02T21:35:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-11-03T04:16:40Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-05-11T04:58:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-20T02:01:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-07-18T03:01:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-06-19T03:15:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-07-29T03:25:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-02-19T22:19:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-01T14:39:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-17T05:41:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-28T03:56:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-10-05T02:19:21Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-11-04T02:16:35Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-01-26T05:27:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-11-06T13:50:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-21T04:38:05Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-09-14T21:32:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-26T19:17:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-25T03:08:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-20T02:35:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-11-01T00:22:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-02-05T17:10:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-06T03:41:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-26T23:58:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-11-07T05:24:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-13T20:24:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-16T03:10:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-07-23T03:39:39Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,Yes,Yes,Yes,Xray
2023-03-07T03:36:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-11-03T04:16:57Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-05-11T04:57:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-14T21:36:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-02T05:59:17Z,www.amazon.com,US,Kindle E-reader,B08PF965W9,Yes,Yes,Yes,Xray
2025-06-23T23:53:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-03-20T02:00:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-10-27T03:46:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-08T22:05:52Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-07-23T03:16:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-11-29T04:02:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-02-15T03:17:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-01T20:44:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-23T20:13:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-09-17T21:28:44Z,www.amazon.com,US,Kindle E-reader,B07FKB3V5S,Yes,Yes,Yes,Xray
2024-04-22T21:45:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-01-30T04:29:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-08-03T04:07:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-15T22:12:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-31T04:29:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-05-11T21:19:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-08-15T01:45:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-20T05:51:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-10-07T22:42:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-02T03:46:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-26T02:53:16Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,Yes,No,Yes,Xray
2023-11-03T03:20:02Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,Yes,No,Yes,Xray
2022-02-28T22:28:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-01-18T04:04:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-24T03:17:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-04T22:52:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-01-17T04:44:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-31T04:30:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-04-10T23:44:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-12-17T04:44:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-09-28T19:46:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-10-31T03:24:43Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-04-03T03:17:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-08T22:30:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-12-31T04:34:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-02-09T05:26:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-04-18T01:57:12Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-03-18T04:26:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-26T23:54:02Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-04-22T22:47:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-01-31T04:34:40Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,Yes,Yes,Yes,Xray
2022-02-11T06:02:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-06T02:59:40Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-07-26T04:12:42Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-04-12T03:52:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-01T01:37:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-26T01:24:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-30T03:44:13Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-02-28T00:53:10Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-09-22T01:45:47Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-02-04T05:06:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-06-11T03:08:55Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-01-12T05:38:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-05-15T03:48:56Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-07-01T21:30:06Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,No,No,Yes,Xray
2024-10-16T21:23:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-18T21:05:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-18T04:43:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-04-13T20:09:31Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-06-19T05:06:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-03-26T03:13:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-23T21:23:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-01-20T05:46:07Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-06-08T03:32:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-04T04:09:22Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-05-08T03:22:53Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-01-26T18:38:47Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-03-12T20:40:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-08T06:09:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-16T04:08:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-09-03T02:41:18Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-06-11T03:09:40Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-10-07T03:34:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-12T17:26:24Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-04-14T21:14:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-16T18:47:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-07-24T23:51:47Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-07-21T20:46:16Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-06-09T04:31:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-12-16T05:17:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-09-26T03:21:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-23T02:59:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-07-25T16:24:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-02-09T04:25:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-05T04:31:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-14T02:49:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-09-13T00:32:11Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-01-28T06:02:39Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-05-09T02:40:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-12-10T22:47:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-15T02:58:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-27T03:12:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-11-28T05:17:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-20T03:20:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-06-20T03:05:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-20T03:56:36Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,Yes,Yes,Yes,Xray
2022-08-23T21:20:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-16T02:18:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-15T02:30:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-06T21:41:08Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-04-03T03:18:10Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,Yes,Yes,Yes,Xray
2024-09-21T03:19:30Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-02-14T05:11:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-08-02T02:50:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-20T03:56:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-07-03T03:23:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-17T03:01:19Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Yes,Yes,Yes,Xray
2023-02-15T05:53:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-11-23T04:14:46Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-03-08T06:26:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-06-23T23:54:04Z,www.amazon.com,US,Kindle E-reader,B0DJ7XG2MQ,Yes,Yes,Yes,Xray
2024-05-25T04:08:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-10-02T21:39:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-03T04:50:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-04-01T03:41:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-10T05:23:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-06-19T23:20:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-10-15T03:18:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-02T03:47:35Z,www.amazon.com,US,Kindle E-reader,B0BBC769LV,Yes,Yes,Yes,Xray
2023-10-12T16:54:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-24T23:53:33Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-12-11T17:06:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-06-23T23:40:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-07-29T03:28:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-24T17:13:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-13T20:33:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-29T17:18:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-01-03T04:52:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-20T21:40:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-06-11T03:38:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-22T03:57:14Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-11-07T05:47:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-04-18T01:26:33Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-04-12T00:30:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-15T02:58:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-14T23:02:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-06-03T03:45:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-02-03T06:11:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-09-22T01:44:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-06-12T23:35:02Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-11-04T04:31:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-08-26T04:03:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-10T05:12:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-13T20:30:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-04-21T22:28:37Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-11-03T04:39:30Z,www.amazon.com,US,Kindle E-reader,B0955FXRLM,Yes,Yes,Yes,Xray
2025-05-20T02:26:21Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-01-03T21:32:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-07T04:43:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-11-17T04:23:13Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-07-12T17:14:43Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-07-16T02:41:00Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,No,No,Yes,Xray
2023-04-23T04:47:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-01T03:51:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-15T04:16:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-23T02:47:36Z,www.amazon.com,US,Kindle E-reader,B08N8Z99MK,Yes,Yes,Yes,Xray
2021-07-26T23:52:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-06-24T00:02:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-10-12T06:03:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-05-30T03:53:02Z,www.amazon.com,US,Kindle E-reader,B0B8GZ58DK,Yes,Yes,Yes,Xray
2023-11-01T17:39:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-07-12T21:18:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-01-16T00:02:48Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-11-01T01:44:28Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-07-14T01:23:21Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-12-18T22:35:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-11-04T03:34:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-29T17:15:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-23T21:47:11Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-03-10T22:32:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-04T20:34:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-14T23:35:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-02-13T21:43:01Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,Yes,Yes,Yes,Xray
2024-04-10T03:48:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-08T03:15:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-02-20T05:00:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-10-07T03:59:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-03T03:27:23Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-08-09T03:32:57Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-04-15T20:36:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-08-22T08:45:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-30T03:59:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-07-04T19:07:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-07T02:56:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-07T04:14:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-01T06:11:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-31T04:49:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-17T06:54:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-01-07T05:52:04Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-02-19T05:53:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-25T21:27:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
