device_record_time,Device Serial Number,device_type,country_of_residence,software_version,product_mode,metric_level,reason_code,Amazon Marketplace
2025-03-17T00:58:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-17T00:58:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-16T23:55:31Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-16T09:43:27Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-16T03:20:43Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-16T03:20:43Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-16T03:19:14Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T09:43:13Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T04:20:16Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T04:16:45Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T04:15:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T04:14:06Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T04:01:53Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-15T04:01:21Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T03:46:48Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T03:03:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-15T01:48:46Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-15T01:48:46Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-14T21:04:22Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-14T21:04:19Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-14T09:43:30Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-14T02:48:21Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-14T02:48:21Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-14T02:47:53Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-13T09:43:22Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-13T04:10:16Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-13T04:10:16Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-13T04:09:16Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-12T22:25:35Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-12T22:25:16Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-12T09:43:24Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-12T02:51:11Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-12T02:51:11Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-12T02:49:44Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-11T20:42:36Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-11T20:42:36Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-11T09:43:26Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-11T03:59:02Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-11T03:59:02Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-11T03:58:13Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-10T23:05:30Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-10T23:04:48Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-10T09:43:29Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-10T03:25:37Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-10T03:25:37Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-10T03:25:32Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-09T12:13:50Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-09T12:09:30Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-09T12:09:30Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-09T09:43:24Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-09T03:56:34Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-09T03:56:34Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-09T03:54:33Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-08T21:04:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-08T21:02:39Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-08T09:43:28Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-08T05:31:37Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-08T05:31:37Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-08T05:30:26Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-07T22:17:46Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-07T22:17:00Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-07T09:43:31Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-07T04:36:36Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-07T04:10:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-07T04:10:14Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-07T04:10:14Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-07T02:29:21Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-06T09:43:22Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-06T04:06:04Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-06T04:05:07Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-06T01:10:59Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-06T00:19:03Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-06T00:19:03Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-06T00:18:34Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-05T09:43:19Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-05T03:17:45Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-05T03:17:00Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-05T00:58:32Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-05T00:58:32Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-05T00:58:25Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-04T09:43:37Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-04T03:34:24Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-04T03:33:11Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-04T00:06:32Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-04T00:06:32Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-04T00:06:29Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-03T09:43:35Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-03T04:28:44Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-03T04:28:44Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-03T04:27:57Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-03T04:09:04Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-02T09:43:37Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-02T06:00:01Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-01T22:38:42Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-01T21:57:38Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-01T21:39:32Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-01T21:39:27Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-01T09:43:30Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-01T05:02:55Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-03-01T05:02:55Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-03-01T05:02:24Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-28T09:43:29Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-28T05:10:26Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-28T05:07:55Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-28T00:38:01Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-28T00:38:01Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-28T00:37:34Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-27T22:55:30Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-27T22:52:19Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-27T09:43:11Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-27T04:06:42Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-27T03:58:07Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-27T02:26:24Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-27T00:11:58Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-27T00:11:58Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-26T23:53:47Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-26T23:53:32Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-26T10:52:27Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-26T10:51:36Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-26T09:43:20Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-26T04:03:13Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-26T04:03:13Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-26T04:02:39Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-25T22:37:17Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-25T22:36:52Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-25T09:43:28Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-25T04:42:06Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-25T04:42:06Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-25T04:41:09Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-24T22:42:07Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-24T22:42:02Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-24T09:43:22Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-24T04:11:44Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-24T04:11:44Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-24T04:05:27Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-23T19:13:28Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-23T19:12:59Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-23T09:43:26Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-23T05:13:26Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-23T05:13:26Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-23T05:09:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-22T19:40:29Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-22T19:39:37Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-22T09:43:28Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-22T06:18:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-22T06:18:15Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-22T06:15:36Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-22T06:15:29Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-21T22:52:56Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-02-21T22:52:46Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
2025-02-21T09:43:29Z,G0016T03101203AQ,Ereader,United States,4351860007_release_5.17.1.0.3,DEFAULT,deviceAction,Not Available,Amazon.com
