created_timestamp,preferred_marketplace,country,device_family,ASIN,wakeup_reason,time_in_hibernate_ms
2024-08-06T07:04:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9399000
2025-03-18T03:37:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64317000
2025-07-03T07:04:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,76778000
2025-08-02T04:47:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,23988000
2024-12-22T07:05:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,76834000
2024-11-29T05:01:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69350000
2025-02-27T03:57:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1095000
2025-02-01T04:44:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13090000
2024-09-19T00:18:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,56204000
2024-09-23T01:45:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,61388000
2024-10-15T03:14:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66701000
2025-06-18T21:55:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43710000
2025-04-10T08:59:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,83653000
2024-09-13T02:58:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1030000
2025-07-19T16:53:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,25619000
2025-02-23T19:12:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,34056000
2024-11-07T07:32:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9462000
2025-05-26T21:16:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15049000
2025-02-10T02:34:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8120000
2024-08-16T02:02:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7466000
2025-06-25T03:20:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,381000
2025-02-16T21:35:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,61000
2024-12-04T04:02:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65781000
2025-01-15T22:00:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44138000
2025-07-04T20:50:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10025000
2024-08-15T07:04:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8870000
2025-05-13T23:39:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,50074000
2025-02-16T20:03:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,37099000
2025-05-14T07:31:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9084000
2025-04-25T08:09:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,80614000
2024-10-02T08:31:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13433000
2024-10-12T07:33:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,82281000
2025-02-06T21:38:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42314000
2024-12-29T06:41:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,75341000
2025-07-30T09:43:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7912000
2024-10-23T07:59:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12389000
2024-10-20T02:48:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64644000
2024-11-26T03:23:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8792000
2024-11-07T02:35:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6253000
2025-03-14T21:04:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,40262000
2025-03-11T20:42:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39435000
2025-03-06T00:18:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,52384000
2024-12-16T03:04:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17899000
2025-07-08T01:18:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,56033000
2025-03-15T03:46:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2492000
2025-04-30T03:36:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4579000
2025-01-05T16:53:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,25727000
2025-03-30T08:54:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,83337000
2025-06-05T08:35:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,82049000
2025-01-27T08:15:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7253000
2024-11-27T08:19:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,81252000
2025-04-14T04:08:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Default device wakeup,23283000
2025-03-28T08:13:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10694000
2024-10-10T12:39:22Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,14248000
2025-01-10T14:23:44Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,16702000
2025-06-27T21:49:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43285000
2025-04-16T07:09:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7644000
2025-07-09T21:52:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43630000
2024-11-06T04:28:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16296000
2024-10-06T03:50:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68914000
2024-11-05T09:43:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7278000
2024-11-05T03:56:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15791000
2024-10-17T08:40:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,35244000
2024-11-18T08:40:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9054000
2024-09-22T01:44:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,60845000
2025-06-28T16:59:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,26091000
2024-11-23T03:40:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64015000
2024-08-28T07:04:08Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,Wakeup for Periodical download,7501000
2024-09-19T02:56:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3861000
2025-04-09T08:10:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9583000
2024-11-22T04:26:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66717000
2025-03-26T03:31:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16166000
2025-05-11T03:09:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,22596000
2025-04-12T20:51:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39907000
2024-11-15T04:43:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68272000
2025-07-09T03:20:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7745000
2024-11-20T07:48:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7809000
2025-02-13T08:20:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8013000
2025-06-24T22:15:10Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,44864000
2025-01-24T04:49:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11648000
2025-06-15T08:56:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15497000
2024-10-22T08:40:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,12792000
2025-01-20T18:47:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,32532000
2025-04-11T01:47:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,57632000
2025-05-23T08:45:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11963000
2025-05-05T08:05:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11800000
2024-09-26T08:09:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,36100000
2024-11-01T08:02:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12597000
2025-05-08T08:39:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11949000
2025-03-14T08:08:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13322000
2025-07-26T19:39:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,800000
2025-03-02T09:43:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7722000
2025-06-20T23:52:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2402000
2024-10-01T03:06:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66261000
2024-11-05T22:20:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45333000
2025-03-12T02:49:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16950000
2024-12-06T22:04:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44337000
2025-03-14T02:47:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,61345000
2024-10-02T02:36:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5018000
2025-02-03T02:13:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,59229000
2025-01-11T07:06:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,24402000
2025-06-01T23:26:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49212000
2024-08-04T20:26:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1992000
2025-05-19T03:59:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,26440000
2025-01-18T05:20:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,33120000
2025-04-13T19:29:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,35046000
2025-05-30T07:38:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12365000
2024-12-31T20:48:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39806000
2024-10-31T08:00:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11693000
2024-12-12T08:28:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11933000
2025-07-21T04:03:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,22930000
2025-05-10T03:15:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63024000
2024-11-27T20:58:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,40278000
2025-07-17T08:21:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9443000
2024-10-16T08:31:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13342000
2025-05-01T03:31:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,630000
2024-11-23T08:31:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9029000
2025-06-28T02:47:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11982000
2025-01-16T04:26:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10485000
2025-02-03T20:22:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,38197000
2024-11-25T01:59:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9626000
2025-07-16T08:44:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15056000
2025-05-09T03:59:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11518000
2025-01-10T04:20:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66457000
2024-12-09T04:27:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21961000
2025-06-11T07:33:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8983000
2025-05-28T03:07:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11708000
2024-10-24T02:56:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,59420000
2024-10-31T02:39:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15616000
2024-08-03T07:04:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,84668000
2025-07-31T07:32:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7657000
2025-01-03T20:51:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39446000
2025-02-26T08:19:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8695000
2024-10-11T08:12:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11541000
2024-08-14T07:04:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,10907000
2025-03-20T08:27:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10569000
2025-01-07T03:53:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9309000
2025-05-31T08:53:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12797000
2025-07-02T07:55:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,79849000
2024-10-18T07:19:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11957000
2024-12-14T18:03:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29914000
2024-10-10T02:44:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1471000
2025-06-22T01:10:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6281000
2024-09-28T08:24:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10506000
2025-02-24T04:05:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,26551000
2025-04-29T07:04:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7467000
2025-06-02T08:02:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14288000
2025-01-26T05:26:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,26199000
2025-01-20T05:16:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,23665000
2025-05-06T03:08:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,62479000
2025-02-25T22:36:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45818000
2025-04-28T08:38:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13927000
2025-04-04T09:43:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7912000
2025-03-25T08:31:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,81968000
2025-03-11T08:22:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8941000
2024-09-23T07:07:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11961000
2025-05-26T15:41:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21261000
2024-09-20T01:50:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1688000
2025-05-18T03:18:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20257000
2025-05-24T08:25:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11114000
2025-07-19T01:16:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5580000
2025-02-07T22:51:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46664000
2025-07-04T08:11:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15034000
2025-05-17T19:38:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11646000
2025-06-25T13:08:01Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,12184000
2025-06-08T07:50:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,79493000
2025-06-28T07:03:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10618000
2024-11-04T04:24:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,35084000
2025-07-16T14:37:19Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,17524000
2024-09-15T23:55:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,54775000
2024-10-27T17:22:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,31222000
2025-04-02T08:41:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,81974000
2025-01-10T23:00:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1375000
2024-11-02T07:34:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7848000
2025-05-17T14:56:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18683000
2024-10-20T20:37:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42954000
2025-07-12T21:30:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4858000
2024-12-24T07:34:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8340000
2024-10-27T08:40:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,86239000
2024-12-28T05:49:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,72226000
2025-03-28T03:58:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65585000
2025-07-11T05:42:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15543000
2025-02-14T08:35:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,81778000
2025-07-27T08:37:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,19034000
2025-07-07T08:45:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9613000
2024-10-18T02:32:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9772000
2025-07-30T03:27:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63635000
2025-04-29T03:13:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,62806000
2025-07-31T23:02:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47842000
2024-08-29T03:18:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9225000
2024-11-13T04:17:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66747000
2024-08-12T21:01:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44597000
2025-04-30T22:12:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44828000
2025-03-23T03:55:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64858000
2025-04-11T16:47:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,25313000
2024-10-05T04:00:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69483000
2024-10-28T08:18:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11257000
2025-04-08T22:40:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46009000
2025-07-22T03:36:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11497000
2025-07-23T08:58:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14786000
2025-07-12T17:09:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,26588000
2024-12-03T03:55:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,19796000
2025-05-13T03:31:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63823000
2025-05-16T02:35:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9927000
2025-05-16T20:40:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39317000
2025-07-03T09:43:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8349000
2024-09-17T07:25:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12559000
2025-07-10T23:17:15Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,2528000
2025-05-20T09:43:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7305000
2024-09-21T03:17:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66489000
2025-08-01T02:59:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8295000
2025-06-02T22:16:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44962000
2024-12-07T17:47:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,28920000
2025-02-06T04:25:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18794000
2025-06-12T08:38:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,32104000
2025-01-21T03:47:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,14918000
2024-11-30T05:54:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,72532000
2025-07-12T19:04:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,380000
2024-08-07T21:05:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45583000
2025-06-22T20:39:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3812000
2025-05-21T21:31:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42162000
2025-02-12T05:27:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21049000
2025-06-22T04:01:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5219000
2025-07-26T17:59:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29628000
2025-06-04T08:08:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,80585000
2025-01-07T21:41:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42963000
2025-07-05T07:27:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,32929000
2025-04-21T08:39:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12493000
2025-07-28T07:14:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7347000
2024-10-21T08:21:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12239000
2024-12-26T03:39:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63989000
2025-01-17T07:27:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,30108000
2025-02-19T22:16:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45093000
2024-08-11T07:04:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,79950000
2025-07-20T02:25:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11800000
2025-05-18T19:20:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,34407000
2025-07-13T23:48:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,347000
2025-07-17T03:18:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3389000
2025-04-22T04:01:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15147000
2024-08-08T03:15:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15972000
2024-08-15T02:59:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,12877000
2025-04-17T07:07:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7025000
2025-01-29T04:09:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65794000
2024-08-09T13:38:31Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,22132000
2025-03-16T03:19:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63248000
2025-05-11T07:21:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9237000
2025-07-18T08:31:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13144000
2025-02-24T22:41:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46127000
2024-09-13T04:18:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,84000
2025-03-15T01:48:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,12631000
2025-05-15T08:03:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,23703000
2025-02-11T07:20:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,22140000
2024-10-11T03:12:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17520000
2025-06-23T07:05:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,17591000
2025-05-25T02:43:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,22835000
2025-02-12T22:10:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44742000
2024-11-14T07:10:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7577000
2025-02-16T23:19:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,844000
2024-09-24T22:21:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48644000
2025-01-13T04:53:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,24006000
2025-03-04T08:39:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11022000
2025-01-31T08:53:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,18010000
2025-06-28T20:39:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7098000
2025-07-21T19:55:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13090000
2024-11-19T04:30:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6353000
2025-05-22T23:52:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3907000
2025-07-13T05:11:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15098000
2025-04-26T07:56:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9894000
2024-10-13T07:11:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,61688000
