created_timestamp,preferred_marketplace,country,device_family,ASIN,ads_or_recommendations_type,ads_or_recommendations_asin,ad_or_recommendation_location,ad_or_recommendation_position
2023-08-03T08:40:02Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,Recommended for You Recommendation,B0BGPQCQS7,Lockscreen,Lockscreen
2023-12-30T08:11:27Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B09Y467GZY,Lockscreen,Lockscreen
2024-01-20T07:14:44Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2024-06-08T09:27:27Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,More by Author Recommendation,B015XFK4ZC,Lockscreen,Lockscreen
2024-04-02T03:56:51Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,More by Author Recommendation,B09JPJF3PN,Lockscreen,Lockscreen
2024-01-03T07:07:51Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,More by Author Recommendation,B07QNGTXNV,Lockscreen,Lockscreen
2023-12-10T08:11:28Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2024-03-05T05:54:31Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-04-25T21:33:31Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,Recommended for You Recommendation,B0BHTPR5BK,Lockscreen,Lockscreen
2023-11-06T23:42:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0BTVBNBPS,Lockscreen,Lockscreen
2024-03-07T01:02:16Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,Recommended for You Recommendation,B0C3WVVFRF,Lockscreen,Lockscreen
2024-07-02T21:19:11Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2024-03-10T08:11:25Z,www.amazon.com,US,Kindle E-reader,B0BJP5QFFM,Recommended for You Recommendation,B0C7VYHTPJ,Lockscreen,Lockscreen
2023-09-27T08:42:28Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,Recommended for You Recommendation,B0BP66G6B7,Lockscreen,Lockscreen
2023-09-25T03:18:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-09-30T19:58:40Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-02-13T04:49:26Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,Recommended for You Recommendation,B0BT923QQC,Lockscreen,Lockscreen
2023-09-02T04:20:29Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,More by Author Recommendation,B0BHY38ZPH,Lockscreen,Lockscreen
2024-01-27T07:37:16Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,Recommended for You Recommendation,B081914PR7,Lockscreen,Lockscreen
2023-09-06T21:23:18Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,More by Author Recommendation,B0BHY38ZPH,Lockscreen,Lockscreen
2024-04-21T04:59:26Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Recommended for You Recommendation,B0C1Y9RMLR,Lockscreen,Lockscreen
2023-10-05T21:58:27Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,More by Author Recommendation,B0BHY38ZPH,Lockscreen,Lockscreen
2023-09-03T21:55:01Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,Recommended for You Recommendation,B0BJSGV831,Lockscreen,Lockscreen
2024-02-04T03:10:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0CLQVQSVL,Lockscreen,Lockscreen
2023-11-06T04:42:03Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,More by Author Recommendation,B0BPX7SF89,Lockscreen,Lockscreen
2024-05-27T19:57:34Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,More by Author Recommendation,B0CJ9TSSYB,Lockscreen,Lockscreen
2024-06-20T08:02:38Z,www.amazon.com,US,Kindle E-reader,096E674F00DC4192A0B7E99C3AB4A388,More by Author Recommendation,B0BQLCPB43,Lockscreen,Lockscreen
2023-08-18T03:57:29Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,Recommended for You Recommendation,B0BKKVQPLB,Lockscreen,Lockscreen
2024-06-25T07:34:57Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,More by Author Recommendation,B0BWGKNK7G,Lockscreen,Lockscreen
2023-12-24T07:03:48Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B092T8Z86W,Lockscreen,Lockscreen
2023-12-22T08:11:29Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,Recommended for You Recommendation,B0C3ZJKK4H,Lockscreen,Lockscreen
2023-11-08T04:45:20Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-02-04T07:44:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0C3ZJKK4H,Lockscreen,Lockscreen
2024-02-03T21:19:52Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,Recommended for You Recommendation,B0C2MY6Z5W,Lockscreen,Lockscreen
2024-08-01T04:04:02Z,www.amazon.com,US,Kindle E-reader,B078R46LCY,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2023-12-13T06:20:23Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-05-26T07:04:07Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,More by Author Recommendation,B015XAEXPO,Lockscreen,Lockscreen
2024-06-30T22:17:07Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,More by Author Recommendation,B0BWGKNK7G,Lockscreen,Lockscreen
2024-02-17T08:11:31Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2024-06-17T07:07:39Z,www.amazon.com,US,Kindle E-reader,096E674F00DC4192A0B7E99C3AB4A388,More by Author Recommendation,B0BQLCPB43,Lockscreen,Lockscreen
2024-07-15T07:18:48Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,,,Lockscreen,Lockscreen
2024-01-09T21:56:50Z,www.amazon.com,US,Kindle E-reader,B000JMKNV0,Recommended for You Recommendation,B0B7L8TWM1,Lockscreen,Lockscreen
2023-11-11T04:36:21Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Recommended for You Recommendation,B0BTVBNBPS,Lockscreen,Lockscreen
2024-01-04T05:47:42Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-03-22T08:06:02Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,More by Author Recommendation,B00AEDDPU0,Lockscreen,Lockscreen
2023-08-14T07:44:01Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,More by Author Recommendation,B000GCFX6S,Lockscreen,Lockscreen
2023-08-11T04:24:17Z,www.amazon.com,US,Kindle E-reader,B0BL126WSH,More by Author Recommendation,B00F1RE1CU,Lockscreen,Lockscreen
2024-01-16T21:56:31Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2023-08-22T08:39:45Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,Recommended for You Recommendation,B0BGPQCQS7,Lockscreen,Lockscreen
2024-07-29T04:22:36Z,www.amazon.com,US,Kindle E-reader,B078R46LCY,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2024-04-20T08:06:01Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Recommended for You Recommendation,B00V39P8K4,Lockscreen,Lockscreen
2023-11-05T05:39:21Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,Recommended for You Recommendation,B08T5V9YBK,Lockscreen,Lockscreen
2024-01-22T21:17:57Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Recommended for You Recommendation,B0BDMPQ2FC,Lockscreen,Lockscreen
2024-06-07T22:04:47Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,More by Author Recommendation,B015XFK4ZC,Lockscreen,Lockscreen
2024-01-13T08:11:27Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,Recommended for You Recommendation,B0B7L8TWM1,Lockscreen,Lockscreen
2024-11-04T07:19:49Z,www.amazon.com,US,Kindle E-reader,Q2GMDSWTP3KRSTVF5WHAONVIHS325UHL,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-02-16T08:23:15Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,,,Lockscreen,Lockscreen
2024-12-17T07:18:06Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2024-08-23T08:07:35Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-05-26T16:02:17Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,,B0D5V4KLXR,Lockscreen,Lockscreen
2025-01-25T06:41:44Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,,,Lockscreen,Lockscreen
2025-03-24T08:39:07Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,,,Lockscreen,Lockscreen
2024-08-08T08:01:45Z,www.amazon.com,US,Kindle E-reader,B0CL3FMNKJ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-08-29T08:20:55Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-31T08:37:10Z,www.amazon.com,US,Kindle E-reader,SEZPDYLSFM2BYZQJNVIF2P5X74LX7RKR,,,Lockscreen,Lockscreen
2025-06-28T17:38:03Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,,,Lockscreen,Lockscreen
2025-07-30T23:35:35Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,,B0DNRHSPY6,Lockscreen,Lockscreen
2025-07-14T08:30:47Z,www.amazon.com,US,Kindle E-reader,B0DJM99D77,,,Lockscreen,Lockscreen
2024-08-16T03:26:13Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-04-16T08:17:58Z,www.amazon.com,US,Kindle E-reader,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,,,Lockscreen,Lockscreen
2025-01-17T07:27:07Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,,,Lockscreen,Lockscreen
2024-08-05T22:03:58Z,www.amazon.com,US,Kindle E-reader,B0CL3FMNKJ,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2025-02-26T04:50:56Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,,Lockscreen,Lockscreen
2024-12-26T05:35:08Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2025-02-13T05:03:54Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,,,Lockscreen,Lockscreen
2025-02-20T04:02:44Z,www.amazon.com,US,Kindle E-reader,B081M4F8GH,,B0D5H3VQFJ,Lockscreen,Lockscreen
2024-12-04T07:27:00Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,,,Lockscreen,Lockscreen
2024-08-11T08:45:31Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-04-03T08:04:20Z,www.amazon.com,US,Kindle E-reader,Not Available,,B0D87D87WS,Lockscreen,Lockscreen
2025-06-08T07:50:36Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,,,Lockscreen,Lockscreen
2024-08-18T23:06:03Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-08-07T07:33:46Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-09-17T08:40:02Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-08T23:03:18Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,,Lockscreen,Lockscreen
2025-06-15T21:12:58Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,,,Lockscreen,Lockscreen
2025-06-23T07:05:03Z,www.amazon.com,US,Kindle E-reader,Not Available,,B0D9ZRW1R9,Lockscreen,Lockscreen
2025-02-06T23:14:44Z,www.amazon.com,US,Kindle E-reader,D81BB38BBD7A4F42B0EE762A686912BA,,,Lockscreen,Lockscreen
2025-07-19T19:52:36Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,,,Lockscreen,Lockscreen
2025-04-15T04:24:13Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,,,Lockscreen,Lockscreen
2025-05-10T07:59:34Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,,,Lockscreen,Lockscreen
2025-04-21T02:38:37Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2024-08-13T08:48:12Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-06-16T03:53:52Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,B0DHYRVT2J,Lockscreen,Lockscreen
2025-03-13T04:43:18Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,,,Lockscreen,Lockscreen
2025-05-10T19:49:39Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,,B0DHHJH8CG,Lockscreen,Lockscreen
2025-02-11T00:07:59Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,,,Lockscreen,Lockscreen
2024-11-25T07:47:41Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,,Lockscreen,Lockscreen
2024-12-24T08:47:40Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2024-10-21T03:54:09Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-07-19T17:59:40Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,,,Lockscreen,Lockscreen
2025-02-09T05:46:14Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,,,Lockscreen,Lockscreen
2025-07-31T00:38:00Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,,,Lockscreen,Lockscreen
2025-01-07T05:45:35Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-07-17T14:03:37Z,www.amazon.com,US,Kindle E-reader,Not Available,,B0D31YD2LL,Lockscreen,Lockscreen
2024-12-31T05:39:24Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,,,Lockscreen,Lockscreen
2024-09-20T00:18:58Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-06-25T08:00:44Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,,,Lockscreen,Lockscreen
2025-02-24T05:16:39Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,,Lockscreen,Lockscreen
2025-01-10T23:16:09Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,,,Lockscreen,Lockscreen
2025-02-01T00:03:16Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,,,Lockscreen,Lockscreen
2025-06-10T03:17:31Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,,,Lockscreen,Lockscreen
2025-01-27T05:10:56Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,,,Lockscreen,Lockscreen
2024-09-04T08:09:04Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-08-20T00:10:05Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-11-18T04:34:49Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,,,Lockscreen,Lockscreen
2024-12-06T22:20:19Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,,B0CZPK8L8J,Lockscreen,Lockscreen
2024-10-08T00:00:22Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,More by Author Recommendation,B00A27X972,Lockscreen,Lockscreen
2025-06-18T01:21:59Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2025-06-18T08:56:12Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2024-11-19T01:41:33Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,,,Lockscreen,Lockscreen
2025-04-06T08:40:47Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-03-16T03:56:08Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-02-25T23:00:29Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,,Lockscreen,Lockscreen
2024-11-19T08:48:50Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,,,Lockscreen,Lockscreen
2024-10-03T02:18:54Z,www.amazon.com,US,Kindle E-reader,B0CGZFPKTZ,,,Lockscreen,Lockscreen
2025-06-13T03:34:09Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,,,Lockscreen,Lockscreen
2024-12-01T07:00:01Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,,Lockscreen,Lockscreen
2024-11-14T07:10:39Z,www.amazon.com,US,Kindle E-reader,RRN3W2L2FVRE27HZJJBTVE5KZTAMZNHN,,,Lockscreen,Lockscreen
2024-12-14T05:39:10Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,,Lockscreen,Lockscreen
2024-08-24T04:01:23Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-09-09T08:40:23Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-07T05:02:08Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,B0DZY6PBGK,Lockscreen,Lockscreen
2025-07-19T02:41:48Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,,,Lockscreen,Lockscreen
2024-10-10T02:51:38Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,More by Author Recommendation,B07JMMCYF4,Lockscreen,Lockscreen
2024-10-02T00:09:19Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,,,Lockscreen,Lockscreen
2025-03-22T03:37:14Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-06-19T22:44:15Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,,,Lockscreen,Lockscreen
2025-01-06T07:15:39Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,,,Lockscreen,Lockscreen
2024-11-23T03:58:28Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,,,Lockscreen,Lockscreen
2025-03-07T22:32:30Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,,,Lockscreen,Lockscreen
2024-10-24T03:13:18Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-05-09T07:45:10Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,,,Lockscreen,Lockscreen
2025-02-21T06:07:35Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-06-02T02:42:18Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,,B0D36JWFKW,Lockscreen,Lockscreen
2024-11-18T05:06:25Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,,,Lockscreen,Lockscreen
2024-09-11T00:53:52Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-02-01T05:41:16Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,,,Lockscreen,Lockscreen
2024-08-19T07:04:04Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-04-07T03:21:37Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,B0DBM9VCSC,Lockscreen,Lockscreen
2025-01-07T06:27:41Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,,,Lockscreen,Lockscreen
2024-09-12T07:50:26Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-03-05T01:56:42Z,www.amazon.com,US,Kindle E-reader,6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,,,Lockscreen,Lockscreen
2025-05-26T22:22:49Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,,,Lockscreen,Lockscreen
2024-12-21T08:24:00Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2025-03-09T12:09:33Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,,,Lockscreen,Lockscreen
2025-04-30T01:16:39Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,,,Lockscreen,Lockscreen
2025-03-26T04:11:52Z,www.amazon.com,US,Kindle E-reader,4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,,B0CW9S7W79,Lockscreen,Lockscreen
2024-10-13T08:40:04Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,More by Author Recommendation,B01BJSOEFS,Lockscreen,Lockscreen
2024-10-25T00:10:34Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-06-21T03:46:37Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,,Lockscreen,Lockscreen
2025-04-18T02:38:32Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,,,Lockscreen,Lockscreen
2025-04-07T03:07:46Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,B0BJK6157T,Lockscreen,Lockscreen
2025-01-28T01:54:49Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,,,Lockscreen,Lockscreen
2025-05-14T00:27:57Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,,,Lockscreen,Lockscreen
2025-02-06T04:37:27Z,www.amazon.com,US,Kindle E-reader,OEEFKAZSYAYOEA57JWRZYSEGYRAUE75X,,,Lockscreen,Lockscreen
2024-12-23T07:44:34Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2025-07-11T08:54:18Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,,Lockscreen,Lockscreen
2024-09-02T14:22:27Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-12-12T08:28:23Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,B0CZPK8L8J,Lockscreen,Lockscreen
2025-06-04T08:08:37Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,,B0DJFWL8BG,Lockscreen,Lockscreen
2025-01-20T20:35:32Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,,,Lockscreen,Lockscreen
2024-09-19T08:38:55Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-01-26T18:39:04Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
