created_timestamp,preferred_marketplace,country,device_family,last_used_ASIN,kindle_software_version,action_performed,item_position,user_action_type,campiaign_page_position
2025-05-11T03:42:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-03-07T03:34:18Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Menu Option Selected,Selected Campaign Header,tap,1
2023-01-12T05:33:04Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.remove_this_sample,Action Performed in Fourth Book of the Campaign,book_detail_view_action,1
2023-12-06T21:11:06Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Book Selected,Action Performed in Third Book of the Campaign,tap,1
2022-12-13T04:30:26Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-12-20T05:55:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Book Selected,Selected Campaign Header,tap,1
2025-05-28T03:20:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Menu Option Selected,Selected Campaign Header,tap,1
2023-02-21T04:49:26Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Menu Option Selected,Selected Campaign Header,tap,1
2025-02-22T06:41:12Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2023-02-15T06:06:33Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Information Page Invoked,Selected Campaign Header,hold,1
2023-06-07T02:58:12Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in First Book of the Campaign,tap,1
2023-06-30T22:47:16Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2024-09-28T04:17:32Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4289730037,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2025-04-07T02:32:23Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2023-05-20T03:46:45Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2025-03-06T01:28:06Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Menu Option Selected,Selected Campaign Header,tap,1
2025-07-30T21:08:58Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Selected Campaign Header,tap,1
2024-04-30T03:20:51Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-03-18T04:10:16Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4193180020,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2024-01-15T04:16:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2023-03-31T04:30:52Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2023-05-29T17:18:30Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2025-04-03T02:27:40Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2023-04-21T03:40:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Tap on Card Title,Selected Campaign Header,tap,1
2025-05-20T02:26:16Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-02-08T21:24:06Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,com.amazon.library.actions.mark_book_as_unread,Selected Campaign Header,book_detail_view_action,1
2023-06-28T03:50:56Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2024-01-20T04:50:14Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Menu Option Selected,Selected Campaign Header,tap,1
2025-04-13T20:10:16Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Tap on Card Title,Selected Campaign Header,tap,1
2024-06-06T21:53:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-09-28T04:17:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4289730037,Menu Option Selected,Selected Campaign Header,tap,1
2024-01-16T02:18:11Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2024-08-16T23:44:11Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,com.amazon.library.actions.permanently_delete_item,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2024-08-27T22:05:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-07-11T05:43:42Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Tap on Card Title,Selected Campaign Header,tap,1
2025-03-27T01:48:34Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-07-11T05:43:13Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2023-01-03T05:07:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Menu Option Selected,Selected Campaign Header,tap,1
2024-08-04T18:39:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4246270033,Tap on Card Title,Selected Campaign Header,tap,1
2023-08-09T02:16:00Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2023-03-31T04:24:12Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2023-11-22T03:30:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-09-03T02:40:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-04-13T18:30:04Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2024-05-11T04:57:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,6,tap,1
2023-02-15T06:12:14Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-06-28T03:56:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-08-27T05:03:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Selected Campaign Header,tap,1
2024-04-30T03:20:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2024-01-05T21:13:14Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2025-07-17T21:13:22Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Selected Campaign Header,tap,1
2024-08-27T21:59:42Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Selected Campaign Header,tap,1
2023-02-15T06:12:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Menu Option Selected,Selected Campaign Header,tap,1
2023-04-09T23:14:11Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-07-21T23:03:23Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2025-04-26T04:07:07Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Tap on Card Title,Selected Campaign Header,tap,1
2023-02-05T17:10:47Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-08-09T02:25:24Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,Book Selected,Selected Campaign Header,tap,1
2024-08-27T04:54:11Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Menu Option Selected,Selected Campaign Header,tap,1
2023-04-09T23:14:17Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2025-02-28T00:52:31Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Menu Option Selected,Selected Campaign Header,tap,1
2024-01-18T04:44:13Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Menu Option Selected,Selected Campaign Header,tap,1
2022-12-20T03:42:44Z,www.amazon.com,US,Kindle E-reader,B08BYBNGMW,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-10-19T04:11:18Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2025-02-18T22:04:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2024-09-03T02:41:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-01-07T05:35:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Menu Option Selected,Selected Campaign Header,tap,1
2022-12-16T04:25:24Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2024-11-04T04:24:39Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4289730037,Book Selected,Selected Campaign Header,tap,1
2024-09-12T22:12:16Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2023-10-11T21:13:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2024-10-02T02:49:41Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4289730037,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-05-27T18:07:01Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.remove_this_sample,Selected Campaign Header,book_detail_view_action,1
2025-03-26T04:04:24Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,com.amazon.library.actions.download_book,Selected Campaign Header,book_detail_view_action,1
2025-03-14T02:48:40Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-01-18T04:44:56Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-11-23T04:05:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4320330039,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-06-28T03:56:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2025-02-13T04:22:17Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-05-16T20:43:31Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2023-07-14T02:53:43Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2023-03-30T05:08:15Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2024-09-03T02:41:14Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-01-13T04:56:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-06-19T23:18:13Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-03-01T21:40:00Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Menu Option Selected,Selected Campaign Header,tap,1
2025-05-22T23:54:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-07-06T20:11:01Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-02-04T03:09:23Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-04-28T22:55:53Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.remove_this_sample,Selected Campaign Header,book_detail_view_action,1
2023-03-31T04:24:32Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.download_book,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2025-03-25T21:54:52Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,com.amazon.library.actions.permanently_delete_item,Action Performed in First Book of the Campaign,book_detail_view_action,1
2024-11-17T04:17:07Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4320330039,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2025-05-11T03:42:41Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-11-28T04:40:50Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2023-04-11T03:07:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-01-03T05:07:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-03-10T22:32:14Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-10-12T16:52:30Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Book Selected,Selected Campaign Header,tap,1
2024-05-05T21:11:04Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-08-27T03:10:47Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2024-03-10T18:29:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2024-11-23T04:14:42Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4320330039,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2023-04-11T03:07:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Selected Campaign Header,tap,1
2024-03-01T04:20:23Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-08-27T03:12:01Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Book Selected,Selected Campaign Header,tap,1
2023-06-28T03:56:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Tap on Card Title,Selected Campaign Header,tap,1
2023-05-20T03:56:09Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2024-01-25T20:34:53Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2024-03-26T02:46:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4193180020,Tap on Card Title,Selected Campaign Header,tap,1
2023-06-28T03:55:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2023-01-12T05:33:11Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in Fifth Book of the Campaign,tap,1
2023-05-01T20:44:18Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Tap on Card Title,Selected Campaign Header,tap,1
2025-06-12T23:42:30Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Selected Campaign Header,tap,1
2023-02-20T03:14:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-02-15T06:11:32Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2025-01-20T05:30:26Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2024-01-05T02:03:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-05-06T05:22:09Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-04-27T03:38:28Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Selected Campaign Header,tap,1
2023-07-21T23:03:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,Menu Option Selected,Action Performed in Fourth Book of the Campaign,tap,1
2023-03-30T03:49:32Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Third Book of the Campaign,book_detail_view_action,1
2024-11-06T04:29:10Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4289730037,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-02-22T06:52:20Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Menu Option Selected,Selected Campaign Header,tap,1
2024-09-28T04:18:22Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4289730037,Menu Option Selected,Selected Campaign Header,tap,1
2025-04-13T20:09:06Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2025-03-11T04:50:23Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2024-08-24T04:49:05Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2023-11-22T03:30:59Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Book Selected,Selected Campaign Header,tap,1
2023-10-20T02:35:18Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4126890001,Menu Option Selected,Selected Campaign Header,tap,1
2023-04-14T21:14:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2024-09-09T02:59:32Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-07-01T02:37:42Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2025-07-17T21:13:31Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Menu Option Selected,Selected Campaign Header,tap,1
2023-05-09T03:08:22Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2025-04-21T22:24:21Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Information Page Invoked,Selected Campaign Header,hold,1
2023-02-20T22:36:58Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2024-02-05T04:41:28Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2025-06-12T23:34:50Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Selected Campaign Header,tap,1
2024-08-27T05:02:28Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Selected Campaign Header,tap,1
2023-04-28T22:56:40Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Selected Campaign Header,tap,1
2023-05-20T03:46:48Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2023-04-12T00:29:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Tap on Card Title,Selected Campaign Header,tap,1
2024-03-10T18:28:51Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2024-01-05T21:13:11Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Menu Option Selected,Selected Campaign Header,tap,1
2024-03-03T05:18:34Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2025-04-13T20:09:47Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2025-03-23T03:57:02Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-03-26T02:45:57Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4193180020,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2023-06-03T03:25:42Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2023-03-30T03:49:51Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2024-02-04T03:09:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Menu Option Selected,Action Performed in First Book of the Campaign,tap,1
2025-05-11T03:41:59Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Menu Option Selected,Selected Campaign Header,tap,1
2023-04-09T04:00:47Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Selected Campaign Header,tap,1
2025-06-11T03:09:20Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Menu Option Selected,Selected Campaign Header,tap,1
2024-08-09T03:15:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-02-22T06:52:24Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Delete Book From Library,Selected Campaign Header,book_detail_view_action,1
2023-02-13T19:13:29Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in Third Book of the Campaign,tap,1
2025-01-06T23:57:51Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2025-01-20T05:30:30Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2023-03-31T04:25:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2023-06-13T22:22:40Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in Fifth Book of the Campaign,tap,1
2025-02-21T23:04:41Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-06-23T03:51:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2024-03-26T02:45:50Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4193180020,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2024-05-11T04:57:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,asin_horizontal_scroll_6_10,Selected Campaign Header,ForwardHorizontalScroll,1
2024-12-03T04:50:07Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4320330039,Book Selected,Selected Campaign Header,tap,1
2025-03-11T04:50:15Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2024-01-10T17:04:47Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Book Selected,Selected Campaign Header,tap,1
2025-06-23T23:49:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,asin_horizontal_scroll_8-13,Selected Campaign Header,ForwardHorizontalScroll,4
2025-03-01T21:40:04Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2023-05-15T03:48:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in First Book of the Campaign,tap,1
2024-01-06T18:47:45Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-04-14T03:43:13Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2025-05-27T22:33:57Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-07-08T22:01:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4246270033,Menu Option Selected,Selected Campaign Header,tap,1
2025-01-20T05:45:57Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2024-08-27T05:02:13Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Selected Campaign Header,tap,1
2024-05-09T03:36:16Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Menu Option Selected,Action Performed in Fifth Book of the Campaign,tap,1
2024-03-26T02:45:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4193180020,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2023-01-03T05:07:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2024-06-05T05:02:02Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
