created_timestamp,preferred_marketplace,country,device_family,content_id,connection _type,connection_state,connection_setting_changed
2023-05-24T04:11:04Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2022-12-24T05:00:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-28T18:41:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-03-04T03:24:13Z,www.amazon.com,US,Kindle E-reader,B09NW4FN2R,wireless,wifi,by user
2023-04-02T08:42:17Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,wireless,wifi,by user
2023-05-26T08:42:31Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,wireless,wifi,by user
2022-12-26T20:57:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-07-04T08:43:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-25T08:42:32Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,wireless,wifi,by user
2023-03-11T05:53:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2022-12-30T08:07:51Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-03T21:10:28Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,wireless,wifi,by user
2023-03-24T22:23:48Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,wireless,wifi,by user
2023-05-28T08:42:25Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,wireless,wifi,by user
2023-02-22T00:33:36Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,wireless,wifi,by user
2023-04-27T22:37:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-08T06:56:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-17T03:55:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-02T23:12:58Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-03T08:42:31Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,wireless,wifi,by user
2023-05-27T22:34:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-03-30T03:51:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-01T20:32:36Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-09T03:39:57Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-15T02:33:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-28T20:45:47Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,wireless,wifi,by user
2023-01-01T08:04:33Z,www.amazon.com,US,Kindle E-reader,B01HNJIJ3U,wireless,wifi,by user
2023-06-19T08:42:29Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,wireless,wifi,by user
2023-03-25T18:29:17Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,wireless,wifi,by user
2023-04-07T08:45:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-09T04:58:45Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-09T03:35:29Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,wireless,wifi,by user
2023-07-19T03:08:50Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,wireless,wifi,by user
2023-01-08T05:04:16Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-22T08:42:26Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,wireless,wifi,by user
2022-12-23T06:44:16Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-22T20:38:11Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,wireless,wifi,by user
2023-04-12T05:48:25Z,www.amazon.com,US,Kindle E-reader,B000U913EI,wireless,wifi,by user
2023-01-11T05:14:50Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-13T23:38:14Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,wireless,wifi,by user
2023-02-20T03:02:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-08T21:34:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-07T18:47:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-26T04:07:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-20T03:55:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-05-28T20:37:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2022-12-27T04:17:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-05-27T04:22:59Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,wireless,wifi,by user
2023-03-13T08:42:50Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,wireless,wifi,by user
2023-03-12T08:04:19Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,wireless,wifi,by user
2023-05-16T04:27:27Z,www.amazon.com,US,Kindle E-reader,B09Y46DSD7,wireless,wifi,by user
2023-06-28T08:42:17Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,wireless,wifi,by user
2023-05-08T20:07:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-12T08:43:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-08T22:10:25Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,wireless,wifi,by user
2023-02-12T08:04:36Z,www.amazon.com,US,Kindle E-reader,B00PSSG4MM,wireless,wifi,by user
2023-02-27T03:34:54Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,wireless,wifi,by user
2023-01-10T08:07:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-15T03:08:43Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-03-09T17:47:55Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,wireless,wifi,by user
2023-05-06T05:10:31Z,www.amazon.com,US,Kindle E-reader,B084357H23,wireless,wifi,by user
2023-04-01T19:43:46Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,wireless,wifi,by user
2023-04-18T21:23:16Z,www.amazon.com,US,Kindle E-reader,B000U913EI,wireless,wifi,by user
2023-05-31T08:42:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-04-03T04:02:34Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,wireless,wifi,by user
2023-07-05T02:14:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-04-04T03:00:57Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-06-12T03:22:59Z,www.amazon.com,US,Kindle E-reader,B09XBGYWSR,wireless,wifi,by user
2023-05-03T08:42:38Z,www.amazon.com,US,Kindle E-reader,B084357H23,wireless,wifi,by user
2023-06-26T22:04:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-15T03:01:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-11T03:52:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-30T08:42:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-01-28T08:05:13Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-02T08:04:26Z,www.amazon.com,US,Kindle E-reader,B01HLY0Z0W,wireless,wifi,by user
2023-03-10T08:05:06Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-29T21:06:15Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,wireless,wifi,by user
2023-06-20T03:05:07Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,wireless,wifi,by user
2023-05-29T08:42:29Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,wireless,wifi,by user
2023-02-24T08:05:21Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-11T08:42:49Z,www.amazon.com,US,Kindle E-reader,B09XBGYWSR,wireless,wifi,by user
2023-04-17T21:05:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-20T22:36:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-05-07T16:38:55Z,www.amazon.com,US,Kindle E-reader,B084357H23,wireless,wifi,by user
2023-03-31T04:18:25Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,wireless,wifi,by user
2023-03-23T08:46:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-13T22:09:21Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,wireless,wifi,by user
2023-04-27T02:50:27Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,wireless,wifi,by user
2023-05-24T03:35:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-14T05:42:02Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-18T21:46:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-10T05:32:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-28T20:26:27Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,wireless,wifi,by user
2023-05-29T08:43:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-28T05:32:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-19T05:25:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-09T19:12:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-29T08:43:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-14T21:12:46Z,www.amazon.com,US,Kindle E-reader,B000U913EI,wireless,wifi,by user
2023-01-03T08:05:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-08T08:04:37Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,wireless,wifi,by user
2023-05-19T08:45:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-13T04:20:47Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,wireless,wifi,by user
2023-07-06T14:01:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-18T08:05:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-10T08:04:36Z,www.amazon.com,US,Kindle E-reader,B00PSSG4MM,wireless,wifi,by user
2023-05-18T04:07:12Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-28T22:49:39Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,wireless,wifi,by user
2023-07-04T19:46:07Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-03T08:42:20Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,wireless,wifi,by user
2023-06-30T22:48:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-10T04:47:49Z,www.amazon.com,US,Kindle E-reader,B00PSSG4MM,wireless,wifi,by user
2023-06-02T08:42:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-04-26T08:42:24Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,wireless,wifi,by user
2023-04-15T04:40:33Z,www.amazon.com,US,Kindle E-reader,B000U913EI,wireless,wifi,by user
2023-03-04T04:54:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-23T21:44:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-13T04:55:16Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-16T08:42:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-31T04:52:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-03T17:36:00Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-28T08:42:26Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,wireless,wifi,by user
2023-03-17T02:55:21Z,www.amazon.com,US,Kindle E-reader,B007D1TKAU,wireless,wifi,by user
2023-02-15T05:42:40Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,wireless,wifi,by user
2023-05-27T22:34:04Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-08T04:41:50Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,wireless,wifi,by user
2023-03-07T08:05:36Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2022-12-31T02:29:59Z,www.amazon.com,US,Kindle E-reader,B09T9D8QY7,wireless,wifi,by user
2023-06-27T22:55:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-28T08:42:25Z,www.amazon.com,US,Kindle E-reader,B0B6Z4SVTH,wireless,wifi,by user
2023-04-28T17:25:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-12T03:01:34Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,wireless,wifi,by user
2023-03-09T04:12:07Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,wireless,wifi,by user
2023-05-27T19:44:16Z,www.amazon.com,US,Kindle E-reader,B098433CGQ,wireless,wifi,by user
2023-04-24T22:46:07Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,wireless,wifi,by user
2023-01-13T08:06:59Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-03T02:21:19Z,www.amazon.com,US,Kindle E-reader,B084357H23,wireless,wifi,by user
2023-06-27T08:45:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-12T08:44:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-30T08:43:15Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-16T04:51:08Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,wireless,wifi,by user
2023-05-16T22:07:53Z,www.amazon.com,US,Kindle E-reader,B08D4QJRY2,wireless,wifi,by user
2023-03-01T08:04:29Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,wireless,wifi,by user
2023-04-24T22:21:29Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,wireless,wifi,by user
2023-03-07T04:03:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-06-05T08:42:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-07-16T04:42:08Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-22T03:53:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-08T08:04:45Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-02-14T08:05:17Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-08T20:09:05Z,www.amazon.com,US,Kindle E-reader,B084357H23,wireless,wifi,by user
2023-03-13T05:47:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-09T04:16:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-01-19T08:05:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2022-12-24T02:54:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2022-12-23T08:04:29Z,www.amazon.com,US,Kindle E-reader,B08BYBNGMW,wireless,wifi,by user
2022-12-24T08:05:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-03T00:07:17Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-26T08:43:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2022-12-26T14:00:51Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-28T19:58:14Z,www.amazon.com,US,Kindle E-reader,B0B6Z4SVTH,wireless,wifi,by user
2023-05-25T04:49:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-12T21:42:05Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,wireless,wifi,by user
2023-01-05T08:04:43Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,wireless,wifi,by user
2023-05-13T04:53:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-22T08:42:34Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,wireless,wifi,by user
2023-06-08T08:43:35Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-25T08:43:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-01T04:49:33Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,wireless,wifi,by user
2023-01-04T04:49:39Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-25T08:42:29Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,wireless,wifi,by user
2023-07-18T02:58:00Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,wireless,wifi,by user
2023-07-21T20:41:49Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,wireless,wifi,by user
2023-03-18T04:46:00Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-30T08:45:54Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-20T04:32:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-29T03:52:54Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-15T03:53:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-12T08:43:33Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-10T08:42:45Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,wireless,wifi,by user
2023-01-01T04:30:49Z,www.amazon.com,US,Kindle E-reader,B09T9D8QY7,wireless,wifi,by user
2023-07-21T03:15:54Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-06-15T08:42:25Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,wireless,wifi,by user
2023-03-21T08:43:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-04T04:10:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-13T17:06:06Z,www.amazon.com,US,Kindle E-reader,B000U913EI,wireless,wifi,by user
2023-05-28T21:10:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-11T21:48:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-26T02:42:58Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,wireless,wifi,by user
2023-03-14T04:43:25Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,wireless,wifi,by user
2023-04-24T08:43:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-04T22:56:17Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-06-14T23:02:05Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,wireless,wifi,by user
2023-03-25T15:08:07Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,wireless,wifi,by user
2022-12-23T22:11:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2022-12-31T02:44:45Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-05T04:29:22Z,www.amazon.com,US,Kindle E-reader,B09NW4FN2R,wireless,wifi,by user
2023-03-25T05:57:15Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-09T03:54:08Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-03T19:58:16Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,wireless,wifi,by user
2023-06-26T21:29:21Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,wireless,wifi,by user
2023-05-17T08:42:25Z,www.amazon.com,US,Kindle E-reader,B00AG8GXVQ,wireless,wifi,by user
2023-01-03T06:42:37Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,wireless,wifi,by user
2023-05-16T04:41:16Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-07T08:42:40Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,wireless,wifi,by user
2023-03-17T20:16:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-02-14T21:36:03Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,wireless,wifi,by user
2023-04-11T03:22:50Z,www.amazon.com,US,Kindle E-reader,B000U913EI,wireless,wifi,by user
2023-04-29T08:42:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-05-24T04:24:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-13T19:42:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-21T15:39:04Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,wireless,wifi,by user
2023-04-01T23:28:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-01-02T06:17:35Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-03-10T22:22:52Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,wireless,wifi,by user
2023-04-09T04:20:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-04-07T04:17:16Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-23T08:07:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-25T03:23:14Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-03T08:05:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-05-16T08:42:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-07-17T20:46:33Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,wireless,wifi,by user
2023-07-21T23:02:58Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-07-07T02:42:48Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,wireless,wifi,by user
2022-12-27T00:34:17Z,www.amazon.com,US,Kindle E-reader,B08BYBNGMW,wireless,wifi,by user
2023-01-16T08:07:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-02-27T08:05:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-07-18T08:42:30Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,wireless,wifi,by user
2023-05-18T03:45:08Z,www.amazon.com,US,Kindle E-reader,B00AG8GXVQ,wireless,wifi,by user
