device_record_time,Device Serial Number,country_of_residence,app_package_name,app_version_name,app_version_code,device_type,device_profile_type,app_profile_type,launch_count,duration_milliseconds,software_version,metric_level,product_mode,reason_code,metric_source,start_time,Amazon Marketplace
2024-03-07T00:10:29Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,460939,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-07T00:02:48Z,Amazon.com
2024-03-07T00:02:48Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,5451,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-07T00:02:42Z,Amazon.com
2024-03-06T05:40:12Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4571898,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-06T04:24:00Z,Amazon.com
2024-03-06T04:23:59Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1616,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-06T04:23:58Z,Amazon.com
2024-03-05T22:06:09Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2231633,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-05T21:28:58Z,Amazon.com
2024-03-05T21:28:57Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,8748,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-05T21:28:48Z,Amazon.com
2024-03-05T05:54:30Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1583832,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-05T05:28:06Z,Amazon.com
2024-03-05T05:28:06Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,9561,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-05T05:27:57Z,Amazon.com
2024-03-05T05:28:04Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,8277,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-05T05:27:55Z,Amazon.com
2024-03-05T05:27:58Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,743617,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-05T05:15:34Z,Amazon.com
2024-03-05T05:15:34Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2199,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-05T05:15:31Z,Amazon.com
2024-03-04T22:55:50Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1217360,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-04T22:35:33Z,Amazon.com
2024-03-04T22:35:33Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,15053,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-04T22:35:18Z,Amazon.com
2024-03-04T22:35:32Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,14255,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-04T22:35:18Z,Amazon.com
2024-03-04T22:35:20Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,12639,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-04T22:35:08Z,Amazon.com
2024-03-04T22:35:07Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,5610,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-04T22:35:02Z,Amazon.com
2024-03-03T19:50:24Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3388003,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T18:53:56Z,Amazon.com
2024-03-03T18:53:56Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,12738,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T18:53:44Z,Amazon.com
2024-03-03T18:53:54Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,11625,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T18:53:43Z,Amazon.com
2024-03-03T18:53:46Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,78486,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T18:52:27Z,Amazon.com
2024-03-03T18:52:26Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1821,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T18:52:24Z,Amazon.com
2024-03-03T05:55:39Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1187145,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T05:35:52Z,Amazon.com
2024-03-03T05:35:52Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,9343,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T05:35:43Z,Amazon.com
2024-03-03T05:35:51Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,8893,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T05:35:42Z,Amazon.com
2024-03-03T05:35:44Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,984699,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T05:19:19Z,Amazon.com
2024-03-03T05:19:19Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,57104,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T05:18:22Z,Amazon.com
2024-03-03T05:19:18Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,56185,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T05:18:22Z,Amazon.com
2024-03-03T05:18:25Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,300589,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T05:13:24Z,Amazon.com
2024-03-03T05:13:23Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,4931,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-03T05:13:19Z,Amazon.com
2024-03-02T20:33:03Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1177030,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-02T20:13:26Z,Amazon.com
2024-03-02T20:13:26Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1640,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-02T20:13:24Z,Amazon.com
2024-03-02T05:45:44Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3422328,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-02T04:48:41Z,Amazon.com
2024-03-02T04:48:42Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,11561,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-02T04:48:30Z,Amazon.com
2024-03-02T04:48:40Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,615208,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T23:19:43Z,Amazon.com
2024-03-02T04:48:30Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,3648,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-02T04:48:26Z,Amazon.com
2024-03-01T23:29:43Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,599876,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T23:19:43Z,Amazon.com
2024-03-01T23:19:45Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,719886,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T23:07:45Z,Amazon.com
2024-03-01T23:07:45Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2481,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T23:07:42Z,Amazon.com
2024-03-01T22:29:19Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,705802,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T22:17:33Z,Amazon.com
2024-03-01T22:17:32Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,6968,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T22:17:25Z,Amazon.com
2024-03-01T05:36:17Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3231915,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:42:26Z,Amazon.com
2024-03-01T04:42:26Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,9614,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:42:16Z,Amazon.com
2024-03-01T04:42:24Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,9251,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:42:15Z,Amazon.com
2024-03-01T04:42:17Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,992956,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:25:44Z,Amazon.com
2024-03-01T04:25:45Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,6413,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:25:38Z,Amazon.com
2024-03-01T04:25:43Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,5789,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:25:38Z,Amazon.com
2024-03-01T04:25:39Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,315972,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:20:23Z,Amazon.com
2024-03-01T04:20:24Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,17686,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:20:06Z,Amazon.com
2024-03-01T04:20:23Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,17351,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:20:05Z,Amazon.com
2024-03-01T04:20:07Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,49133,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:19:18Z,Amazon.com
2024-03-01T04:19:18Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,43560,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:18:35Z,Amazon.com
2024-03-01T04:19:14Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,647760,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T02:35:29Z,Amazon.com
2024-03-01T04:18:34Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,6393,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T04:18:28Z,Amazon.com
2024-03-01T02:45:37Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,606812,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T02:35:30Z,Amazon.com
2024-03-01T02:35:32Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,316214,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T02:30:15Z,Amazon.com
2024-03-01T02:30:16Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,11039,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T02:30:05Z,Amazon.com
2024-03-01T02:30:12Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,7918,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T02:30:04Z,Amazon.com
2024-03-01T02:30:07Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,185658,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T02:27:01Z,Amazon.com
2024-03-01T02:27:01Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,127185,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T02:24:54Z,Amazon.com
2024-03-01T02:26:57Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,123675,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T02:24:53Z,Amazon.com
2024-03-01T02:24:58Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2390405,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T01:45:08Z,Amazon.com
2024-03-01T01:45:07Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1805,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T01:45:05Z,Amazon.com
2024-03-01T01:42:37Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,632053,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T01:32:05Z,Amazon.com
2024-03-01T01:32:04Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1786,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T01:32:02Z,Amazon.com
2024-03-01T00:57:40Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,602330,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T00:47:38Z,Amazon.com
2024-03-01T00:45:56Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1398224,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T00:22:38Z,Amazon.com
2024-03-01T00:22:38Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2813,4169610030,appAction,Not Available,Not Available,Not Available,2024-03-01T00:22:35Z,Amazon.com
2024-03-01T00:13:09Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1876734,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T23:41:52Z,Amazon.com
2024-02-29T23:41:51Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1888,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T23:41:50Z,Amazon.com
2024-02-29T21:56:22Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1061486,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T21:38:41Z,Amazon.com
2024-02-29T21:38:40Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,5228,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T21:38:35Z,Amazon.com
2024-02-29T21:32:18Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,860375,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T21:17:58Z,Amazon.com
2024-02-29T21:17:57Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1492,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T21:17:56Z,Amazon.com
2024-02-29T21:15:56Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,11772,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T21:15:45Z,Amazon.com
2024-02-29T04:43:00Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2832403,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T03:55:48Z,Amazon.com
2024-02-29T03:55:48Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,5217,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T03:55:43Z,Amazon.com
2024-02-29T03:00:41Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4496807,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T01:45:44Z,Amazon.com
2024-02-29T01:45:43Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2175,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-29T01:45:41Z,Amazon.com
2024-02-28T22:04:49Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1951929,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-28T21:32:18Z,Amazon.com
2024-02-28T21:32:18Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2568,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-28T21:32:16Z,Amazon.com
2024-02-28T04:35:56Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2256188,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-28T03:58:20Z,Amazon.com
2024-02-28T03:58:21Z,G0016T03101203AQ,United States,com.lab126.browser,UNKNOWN,0,Ereader,Not Available,Not Available,1,349867,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-28T03:52:31Z,Amazon.com
2024-02-28T03:52:34Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,127463,4169610030,appAction,Not Available,Not Available,Not Available,2024-02-28T03:50:27Z,Amazon.com
