ASIN,country,created_timestamp,preferred_marketplace,device_family,card_position,kindle_app_version
Not Available,US,2025-02-26T21:41:03Z,www.amazon.com,Kindle for Android,1,1285968000
Not Available,US,2024-09-05T11:19:11Z,www.amazon.com,Kindle for Android,2,1285876200
Not Available,US,2025-03-16T17:01:15Z,www.amazon.com,Kindle for Android,2,1286004200
Not Available,US,2025-07-06T19:43:48Z,www.amazon.com,Kindle for Android,10,1286106600
Not Available,US,2024-08-09T03:31:37Z,www.amazon.com,Kindle for Android,2,1285850600
Not Available,US,2024-08-09T03:24:40Z,www.amazon.com,Kindle for Android,5,1285850600
Not Available,US,2025-01-20T18:51:17Z,www.amazon.com,Kindle for Android,1,1285953000
Not Available,US,2024-08-09T03:31:57Z,www.amazon.com,Kindle for Android,1,1285850600
B0CL3FMNKJ,US,2024-08-09T02:39:44Z,www.amazon.com,Kindle for Android,2,1285850600
Not Available,US,2025-01-13T03:44:40Z,www.amazon.com,Kindle for Android,1,1285953000
Not Available,US,2024-09-22T21:58:18Z,www.amazon.com,Kindle for Android,1,1285889000
Not Available,US,2025-06-12T23:38:03Z,www.amazon.com,Kindle for Android,1,1286081000
Not Available,US,2024-09-21T21:07:35Z,www.amazon.com,Kindle for Android,2,1285889000
CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,US,2025-07-29T15:55:09Z,www.amazon.com,Kindle for Android,3,1286119400
Not Available,US,2025-07-27T18:32:33Z,www.amazon.com,Kindle for Android,1,1286119400
Not Available,US,2025-01-31T21:05:27Z,www.amazon.com,Kindle for Android,1,1285953000
Not Available,US,2024-09-30T20:47:26Z,www.amazon.com,Kindle for Android,1,1285889000
Not Available,US,2024-11-04T03:49:12Z,www.amazon.com,Kindle for Android,4,1285927400
Not Available,US,2024-08-27T12:09:04Z,www.amazon.com,Kindle for Android,1,1285863400
Not Available,US,2025-05-21T18:48:37Z,www.amazon.com,Kindle for Android,2,1286055400
Not Available,US,2024-11-04T03:49:56Z,www.amazon.com,Kindle for Android,9,1285927400
Not Available,US,2024-09-25T01:33:38Z,www.amazon.com,Kindle for Android,2,1285889000
Not Available,US,2024-12-16T20:50:40Z,www.amazon.com,Kindle for Android,1,1285944000
B0CQJHF3HQ,US,2024-09-23T18:49:40Z,www.amazon.com,Kindle for Android,1,1285889000
Not Available,US,2024-10-29T18:50:27Z,www.amazon.com,Kindle for Android,3,1285927400
Not Available,US,2024-08-09T03:32:16Z,www.amazon.com,Kindle for Android,3,1285850600
Not Available,US,2025-02-19T21:31:29Z,www.amazon.com,Kindle for Android,2,1285968000
Not Available,US,2025-07-29T20:26:19Z,www.amazon.com,Kindle for Android,3,1286119400
CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,US,2025-07-29T15:55:09Z,www.amazon.com,Kindle for Android,1,1286119400
Not Available,US,2025-05-27T22:27:01Z,www.amazon.com,Kindle for Android,1,1286068800
Not Available,US,2025-07-29T15:55:32Z,www.amazon.com,Kindle for Android,1,1286119400
Not Available,US,2024-10-07T04:13:59Z,www.amazon.com,Kindle for Android,2,1285901800
Not Available,US,2025-05-27T03:26:22Z,www.amazon.com,Kindle for Android,1,1286068800
Not Available,US,2025-02-06T02:02:15Z,www.amazon.com,Kindle for Android,10,1285953000
Not Available,US,2025-07-29T15:55:35Z,www.amazon.com,Kindle for Android,2,1286119400
Not Available,US,2024-09-30T20:48:08Z,www.amazon.com,Kindle for Android,3,1285889000
Not Available,US,2025-01-05T04:39:19Z,www.amazon.com,Kindle for Android,1,1285944000
Not Available,US,2024-10-07T04:14:20Z,www.amazon.com,Kindle for Android,2,1285901800
Not Available,US,2024-12-26T05:46:35Z,www.amazon.com,Kindle for Android,1,1285944000
Not Available,US,2025-04-16T17:25:15Z,www.amazon.com,Kindle for Android,1,1286017000
Not Available,US,2025-05-28T18:24:04Z,www.amazon.com,Kindle for Android,2,1286068800
Not Available,US,2024-11-06T17:20:18Z,www.amazon.com,Kindle for Android,2,1285927400
Not Available,US,2025-04-17T19:31:43Z,www.amazon.com,Kindle for Android,1,1286030400
Not Available,US,2024-08-09T03:24:23Z,www.amazon.com,Kindle for Android,4,1285850600
Not Available,US,2025-04-27T03:18:01Z,www.amazon.com,Kindle for Android,1,1286042600
Not Available,US,2024-11-06T17:20:16Z,www.amazon.com,Kindle for Android,1,1285927400
Not Available,US,2025-02-05T17:43:02Z,www.amazon.com,Kindle for Android,1,1285953000
Not Available,US,2025-05-27T22:27:02Z,www.amazon.com,Kindle for Android,1,1286068800
Not Available,US,2024-08-09T03:31:37Z,www.amazon.com,Kindle for Android,1,1285850600
Not Available,US,2024-09-11T17:12:46Z,www.amazon.com,Kindle for Android,1,1285876200
Not Available,US,2025-07-29T20:42:53Z,www.amazon.com,Kindle for Android,3,1286119400
Not Available,US,2025-03-28T03:46:21Z,www.amazon.com,Kindle for Android,2,1286004200
Not Available,US,2024-08-09T03:23:43Z,www.amazon.com,Kindle for Android,3,1285850600
Not Available,US,2024-08-17T18:24:03Z,www.amazon.com,Kindle for Android,2,1285850600
Not Available,US,2025-01-24T16:53:27Z,www.amazon.com,Kindle for Android,1,1285953000
Not Available,US,2025-04-30T20:24:35Z,www.amazon.com,Kindle for Android,2,1286042600
Not Available,US,2025-02-24T18:35:21Z,www.amazon.com,Kindle for Android,1,1285968000
Not Available,US,2024-09-12T16:51:48Z,www.amazon.com,Kindle for Android,2,1285876200
