ASIN,Product Name,Annotation Type,Customer modified date on device,Device Serial Number,ContentType,Format,Creation Date,LastUpdatedDate,Highlight,Version,Selection Type,Note,Is Deleted
LTCRXOXA6TOUTCKMTU3ZCVIOM5BKGXOC,Not Available,kindle.last_read,2025-05-06T03:09:46Z,G0016T03101203AQ,PDOC,YJBinary,2025-05-04T18:59:12Z,2025-05-06T03:09:48Z,Not Available,Not Available,Not Available,Not Available,No
B0DLLGPNMQ,Gone Gone,kindle.continuous_read,2025-05-04T18:34:11Z,G0016T03101203AQ,EBSP,YJBinary,2025-05-03T20:56:18Z,2025-05-04T18:34:12Z,Not Available,Not Available,Not Available,Not Available,No
B0DLLGPNMQ,Gone Gone,kindle.most_recent_read,2025-05-04T18:34:11Z,G0016T03101203AQ,EBSP,YJBinary,2025-05-03T20:56:18Z,2025-05-04T18:34:12Z,Not Available,Not Available,Not Available,Not Available,No
B0DLLGPNMQ,Gone Gone,kindle.last_read,2025-05-04T18:34:11Z,G0016T03101203AQ,EBSP,YJBinary,2025-05-03T20:56:18Z,2025-05-04T18:34:12Z,Not Available,Not Available,Not Available,Not Available,No
MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,Not Available,kindle.continuous_read,2025-05-02T04:05:57Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-30T01:16:41Z,2025-05-02T04:05:59Z,Not Available,Not Available,Not Available,Not Available,No
MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,Not Available,kindle.most_recent_read,2025-05-02T04:05:57Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-30T01:16:41Z,2025-05-02T04:05:59Z,Not Available,Not Available,Not Available,Not Available,No
MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,Not Available,kindle.last_read,2025-05-02T04:05:57Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-30T01:16:41Z,2025-05-02T04:05:59Z,Not Available,Not Available,Not Available,Not Available,No
C6ATPLQ37HSITPZJ3VQPW6KVAJUUMK7Y,Not Available,kindle.continuous_read,2025-05-06T03:23:24Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-27T04:11:34Z,2025-05-06T03:23:26Z,Not Available,Not Available,Not Available,Not Available,No
C6ATPLQ37HSITPZJ3VQPW6KVAJUUMK7Y,Not Available,kindle.most_recent_read,2025-05-06T03:23:24Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-27T04:11:34Z,2025-05-06T03:23:26Z,Not Available,Not Available,Not Available,Not Available,No
C6ATPLQ37HSITPZJ3VQPW6KVAJUUMK7Y,Not Available,kindle.last_read,2025-05-06T03:23:24Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-27T04:11:34Z,2025-05-06T03:23:26Z,Not Available,Not Available,Not Available,Not Available,No
WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,Not Available,kindle.continuous_read,2025-04-26T04:06:48Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-21T22:45:44Z,2025-04-26T04:06:51Z,Not Available,Not Available,Not Available,Not Available,No
WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,Not Available,kindle.most_recent_read,2025-04-26T04:06:48Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-21T22:45:44Z,2025-04-26T04:06:51Z,Not Available,Not Available,Not Available,Not Available,No
WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,Not Available,kindle.last_read,2025-04-26T04:06:48Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-21T22:45:44Z,2025-04-26T04:06:51Z,Not Available,Not Available,Not Available,Not Available,No
B0D3CBLLPH,"Win the Inside Game: How to Move from Surviving to Thriving, and Free Yourself Up to Perform",kindle.continuous_read,2025-04-21T22:16:39Z,G0016T03101203AQ,EBSP,YJBinary,2025-04-21T22:16:41Z,2025-04-21T22:16:41Z,Not Available,Not Available,Not Available,Not Available,No
B0D3CBLLPH,"Win the Inside Game: How to Move from Surviving to Thriving, and Free Yourself Up to Perform",kindle.most_recent_read,2025-04-21T22:16:39Z,G0016T03101203AQ,EBSP,YJBinary,2025-04-21T22:16:41Z,2025-04-21T22:16:41Z,Not Available,Not Available,Not Available,Not Available,No
B0D3CBLLPH,"Win the Inside Game: How to Move from Surviving to Thriving, and Free Yourself Up to Perform",kindle.last_read,2025-04-21T22:16:39Z,G0016T03101203AQ,EBSP,YJBinary,2025-04-21T22:16:41Z,2025-04-21T22:16:41Z,Not Available,Not Available,Not Available,Not Available,No
2QNZAYQAE5R4PFN6F24WIOEU6LELQLZZ,Not Available,kindle.continuous_read,2025-04-20T04:45:57Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T04:11:55Z,2025-04-20T04:45:58Z,Not Available,Not Available,Not Available,Not Available,No
2QNZAYQAE5R4PFN6F24WIOEU6LELQLZZ,Not Available,kindle.most_recent_read,2025-04-20T04:45:57Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T04:11:55Z,2025-04-20T04:45:58Z,Not Available,Not Available,Not Available,Not Available,No
2QNZAYQAE5R4PFN6F24WIOEU6LELQLZZ,Not Available,kindle.last_read,2025-04-20T04:45:57Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T04:11:55Z,2025-04-20T04:45:58Z,Not Available,Not Available,Not Available,Not Available,No
U2Z3ZVHOGQDZ2SJB23WAYVQTZA37NXVN,Not Available,kindle.continuous_read,2025-04-21T02:28:27Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T01:56:57Z,2025-04-21T02:34:53Z,Not Available,Not Available,Not Available,Not Available,No
U2Z3ZVHOGQDZ2SJB23WAYVQTZA37NXVN,Not Available,kindle.most_recent_read,2025-04-21T02:28:27Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T01:56:57Z,2025-04-21T02:34:53Z,Not Available,Not Available,Not Available,Not Available,No
U2Z3ZVHOGQDZ2SJB23WAYVQTZA37NXVN,Not Available,kindle.last_read,2025-04-21T02:28:27Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T01:56:57Z,2025-04-21T02:34:53Z,Not Available,Not Available,Not Available,Not Available,No
TSTOZDLY54TMFJPMV5UY3P7FBETFAS6Y,Not Available,kindle.continuous_read,2025-04-18T01:54:15Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T01:36:56Z,2025-04-18T01:54:15Z,Not Available,Not Available,Not Available,Not Available,No
TSTOZDLY54TMFJPMV5UY3P7FBETFAS6Y,Not Available,kindle.most_recent_read,2025-04-18T01:54:15Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T01:36:56Z,2025-04-18T01:54:15Z,Not Available,Not Available,Not Available,Not Available,No
TSTOZDLY54TMFJPMV5UY3P7FBETFAS6Y,Not Available,kindle.last_read,2025-04-18T01:54:15Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-18T01:36:56Z,2025-04-18T01:54:15Z,Not Available,Not Available,Not Available,Not Available,No
WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,Not Available,kindle.continuous_read,2025-04-18T03:06:13Z,cf46bcb593354554ac0d6b60551cd370,PDOC,YJBinary,2025-04-16T03:58:39Z,2025-04-18T03:06:14Z,Not Available,Not Available,Not Available,Not Available,No
WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,Not Available,kindle.most_recent_read,2025-04-18T03:06:13Z,cf46bcb593354554ac0d6b60551cd370,PDOC,YJBinary,2025-04-16T03:58:38Z,2025-04-18T03:06:14Z,Not Available,Not Available,Not Available,Not Available,No
WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,Not Available,kindle.last_read,2025-04-17T22:45:13Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-16T03:58:38Z,2025-04-17T22:45:13Z,Not Available,Not Available,Not Available,Not Available,No
II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,Not Available,kindle.continuous_read,2025-04-18T03:25:44Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-14T04:38:18Z,2025-04-18T03:25:48Z,Not Available,Not Available,Not Available,Not Available,No
II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,Not Available,kindle.most_recent_read,2025-04-18T03:25:44Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-14T04:38:18Z,2025-04-18T03:25:48Z,Not Available,Not Available,Not Available,Not Available,No
II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,Not Available,kindle.last_read,2025-04-18T02:45:38Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-14T04:38:18Z,2025-04-18T02:45:38Z,Not Available,Not Available,Not Available,Not Available,No
CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,Not Available,kindle.continuous_read,2025-04-13T20:09:39Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-07T03:07:48Z,2025-04-13T20:09:40Z,Not Available,Not Available,Not Available,Not Available,No
CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,Not Available,kindle.most_recent_read,2025-04-13T20:09:39Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-07T03:07:48Z,2025-04-13T20:09:40Z,Not Available,Not Available,Not Available,Not Available,No
CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,Not Available,kindle.last_read,2025-04-13T20:08:58Z,G0016T03101203AQ,PDOC,YJBinary,2025-04-07T03:07:48Z,2025-04-13T20:09:00Z,Not Available,Not Available,Not Available,Not Available,No
B0D57LWBM6,The Hedgehog’s Dilemma,kindle.continuous_read,2025-04-13T20:16:59Z,G0016T03101203AQ,EBOK,YJBinary,2025-04-03T02:38:18Z,2025-04-13T20:17:01Z,Not Available,Not Available,Not Available,Not Available,No
B0D57LWBM6,The Hedgehog’s Dilemma,kindle.most_recent_read,2025-04-13T20:16:59Z,G0016T03101203AQ,EBOK,YJBinary,2025-04-03T02:38:18Z,2025-04-13T20:17:01Z,Not Available,Not Available,Not Available,Not Available,No
B0D57LWBM6,The Hedgehog’s Dilemma,kindle.last_read,2025-04-13T20:16:59Z,G0016T03101203AQ,EBOK,YJBinary,2025-04-03T02:38:18Z,2025-04-13T20:17:01Z,Not Available,Not Available,Not Available,Not Available,No
4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,Not Available,kindle.continuous_read,2025-04-18T03:27:31Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-25T21:56:29Z,2025-04-18T03:27:31Z,Not Available,Not Available,Not Available,Not Available,No
4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,Not Available,kindle.most_recent_read,2025-04-18T03:27:31Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-25T21:56:29Z,2025-04-18T03:27:31Z,Not Available,Not Available,Not Available,Not Available,No
4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,Not Available,kindle.last_read,2025-04-14T04:17:16Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-25T21:56:29Z,2025-04-14T04:17:18Z,Not Available,Not Available,Not Available,Not Available,No
TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,Not Available,kindle.continuous_read,2025-03-25T21:54:26Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-25T08:31:44Z,2025-03-25T21:54:26Z,Not Available,Not Available,Not Available,Not Available,No
TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,Not Available,kindle.most_recent_read,2025-03-25T21:54:26Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-25T08:31:44Z,2025-03-25T21:54:26Z,Not Available,Not Available,Not Available,Not Available,No
TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,Not Available,kindle.last_read,2025-03-24T04:43:22Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-25T08:31:44Z,2025-03-25T08:31:44Z,Not Available,Not Available,Not Available,Not Available,No
TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,Not Available,kindle.continuous_read,2025-04-07T02:33:34Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-14T03:22:58Z,2025-04-07T02:34:27Z,Not Available,Not Available,Not Available,Not Available,No
TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,Not Available,kindle.most_recent_read,2025-04-07T02:33:34Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-14T03:22:58Z,2025-04-07T02:34:27Z,Not Available,Not Available,Not Available,Not Available,No
TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,Not Available,kindle.last_read,2025-04-07T02:33:34Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-14T03:22:58Z,2025-04-07T02:34:27Z,Not Available,Not Available,Not Available,Not Available,No
PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,Not Available,kindle.continuous_read,2025-03-11T04:50:02Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-07T04:33:23Z,2025-03-11T04:50:03Z,Not Available,Not Available,Not Available,Not Available,No
PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,Not Available,kindle.most_recent_read,2025-03-11T04:50:02Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-07T04:33:23Z,2025-03-11T04:50:03Z,Not Available,Not Available,Not Available,Not Available,No
PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,Not Available,kindle.last_read,2025-03-11T04:50:02Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-07T04:33:23Z,2025-03-11T04:50:03Z,Not Available,Not Available,Not Available,Not Available,No
CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,Not Available,kindle.continuous_read,2025-03-25T20:32:27Z,cf46bcb593354554ac0d6b60551cd370,PDOC,YJBinary,2025-03-06T01:39:31Z,2025-03-25T20:33:14Z,Not Available,Not Available,Not Available,Not Available,No
CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,Not Available,kindle.most_recent_read,2025-03-25T20:32:27Z,cf46bcb593354554ac0d6b60551cd370,PDOC,YJBinary,2025-03-06T01:39:31Z,2025-03-25T20:33:14Z,Not Available,Not Available,Not Available,Not Available,No
CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,Not Available,kindle.last_read,2025-03-13T04:43:18Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-06T01:39:31Z,2025-03-13T04:43:20Z,Not Available,Not Available,Not Available,Not Available,No
6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,Not Available,kindle.continuous_read,2025-03-06T01:27:59Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-01T22:19:51Z,2025-03-06T01:28:00Z,Not Available,Not Available,Not Available,Not Available,No
6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,Not Available,kindle.most_recent_read,2025-03-06T01:27:59Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-01T22:19:51Z,2025-03-06T01:28:00Z,Not Available,Not Available,Not Available,Not Available,No
6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,Not Available,kindle.last_read,2025-03-06T01:27:59Z,G0016T03101203AQ,PDOC,YJBinary,2025-03-01T22:19:51Z,2025-03-06T01:28:00Z,Not Available,Not Available,Not Available,Not Available,No
TZP5HFOTIFXZOUVZML2TN6JMK26OPH5M,Not Available,kindle.continuous_read,2025-03-01T21:39:51Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-28T00:54:43Z,2025-03-01T21:39:51Z,Not Available,Not Available,Not Available,Not Available,No
TZP5HFOTIFXZOUVZML2TN6JMK26OPH5M,Not Available,kindle.most_recent_read,2025-03-01T21:39:51Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-28T00:54:43Z,2025-03-01T21:39:51Z,Not Available,Not Available,Not Available,Not Available,No
TZP5HFOTIFXZOUVZML2TN6JMK26OPH5M,Not Available,kindle.last_read,2025-03-01T21:39:51Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-28T00:54:43Z,2025-03-01T21:39:51Z,Not Available,Not Available,Not Available,Not Available,No
HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,Not Available,kindle.continuous_read,2025-02-28T00:52:27Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-26T21:42:04Z,2025-02-28T00:52:27Z,Not Available,Not Available,Not Available,Not Available,No
HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,Not Available,kindle.most_recent_read,2025-02-28T00:52:27Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-26T21:42:04Z,2025-02-28T00:52:27Z,Not Available,Not Available,Not Available,Not Available,No
HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,Not Available,kindle.last_read,2025-02-28T00:50:16Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-26T21:42:04Z,2025-02-28T00:50:16Z,Not Available,Not Available,Not Available,Not Available,No
4LXTLEYZY7L7ETOIXN5BEITXMZHJAT2H,Not Available,kindle.continuous_read,2025-02-22T06:41:20Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T23:24:03Z,2025-02-22T06:41:20Z,Not Available,Not Available,Not Available,Not Available,No
4LXTLEYZY7L7ETOIXN5BEITXMZHJAT2H,Not Available,kindle.most_recent_read,2025-02-22T06:41:20Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T23:24:03Z,2025-02-22T06:41:20Z,Not Available,Not Available,Not Available,Not Available,No
4LXTLEYZY7L7ETOIXN5BEITXMZHJAT2H,Not Available,kindle.last_read,2025-02-22T06:40:52Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T23:24:03Z,2025-02-22T06:40:52Z,Not Available,Not Available,Not Available,Not Available,No
MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,Not Available,kindle.continuous_read,2025-02-26T10:58:36Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T23:00:52Z,2025-02-26T10:58:38Z,Not Available,Not Available,Not Available,Not Available,No
MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,Not Available,kindle.most_recent_read,2025-02-26T10:58:36Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T23:00:52Z,2025-02-26T10:58:38Z,Not Available,Not Available,Not Available,Not Available,No
MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,Not Available,kindle.last_read,2025-02-26T10:58:36Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T23:00:52Z,2025-02-26T10:58:38Z,Not Available,Not Available,Not Available,Not Available,No
LJEYEFSOIDZ6GLUVVI6NH52QJH5ZDYED,Not Available,kindle.continuous_read,2025-02-21T22:56:54Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T22:57:47Z,2025-02-21T22:57:47Z,Not Available,Not Available,Not Available,Not Available,No
LJEYEFSOIDZ6GLUVVI6NH52QJH5ZDYED,Not Available,kindle.most_recent_read,2025-02-21T22:56:54Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T22:57:47Z,2025-02-21T22:57:47Z,Not Available,Not Available,Not Available,Not Available,No
LJEYEFSOIDZ6GLUVVI6NH52QJH5ZDYED,Not Available,kindle.last_read,2025-02-21T22:56:54Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-21T22:57:47Z,2025-02-21T22:57:47Z,Not Available,Not Available,Not Available,Not Available,No
XUTYDSDJUGD5CEHPJUSBR6WPEFKRWCFB,Not Available,kindle.continuous_read,2025-02-21T05:05:11Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-20T22:18:46Z,2025-02-21T05:05:12Z,Not Available,Not Available,Not Available,Not Available,No
XUTYDSDJUGD5CEHPJUSBR6WPEFKRWCFB,Not Available,kindle.most_recent_read,2025-02-21T05:05:11Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-20T22:18:46Z,2025-02-21T05:05:12Z,Not Available,Not Available,Not Available,Not Available,No
XUTYDSDJUGD5CEHPJUSBR6WPEFKRWCFB,Not Available,kindle.last_read,2025-02-21T05:05:11Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-20T22:18:46Z,2025-02-21T05:05:12Z,Not Available,Not Available,Not Available,Not Available,No
B081M4F8GH,No Room at the Morgue,kindle.continuous_read,2025-02-20T21:50:30Z,G0016T03101203AQ,EBOK,YJBinary,2025-02-19T21:32:27Z,2025-02-20T21:50:32Z,Not Available,Not Available,Not Available,Not Available,No
B081M4F8GH,No Room at the Morgue,kindle.most_recent_read,2025-02-20T21:50:30Z,G0016T03101203AQ,EBOK,YJBinary,2025-02-19T21:32:27Z,2025-02-20T21:50:32Z,Not Available,Not Available,Not Available,Not Available,No
B081M4F8GH,No Room at the Morgue,kindle.last_read,2025-02-20T20:53:16Z,A2CTZ977SKFQZY00A22LYIWQ0XNYZR,EBOK,YJBinary,2025-02-19T21:32:27Z,2025-02-20T20:53:16Z,Not Available,Not Available,Not Available,Not Available,No
SD42OYMUUNT3QF4OVGG6Y2M6HXLDJ2NZ,Not Available,kindle.continuous_read,2025-02-19T05:52:49Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-19T05:52:51Z,2025-02-19T05:52:51Z,Not Available,Not Available,Not Available,Not Available,No
SD42OYMUUNT3QF4OVGG6Y2M6HXLDJ2NZ,Not Available,kindle.most_recent_read,2025-02-19T05:52:49Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-19T05:52:51Z,2025-02-19T05:52:51Z,Not Available,Not Available,Not Available,Not Available,No
SD42OYMUUNT3QF4OVGG6Y2M6HXLDJ2NZ,Not Available,kindle.last_read,2025-02-19T05:52:49Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-19T05:52:51Z,2025-02-19T05:52:51Z,Not Available,Not Available,Not Available,Not Available,No
B003K15IF8,Stoner (New York Review Books Classics),kindle.continuous_read,2025-02-18T22:02:52Z,G0016T03101203AQ,EBOK,YJBinary,2025-02-16T05:17:21Z,2025-02-18T22:02:55Z,Not Available,Not Available,Not Available,Not Available,No
B003K15IF8,Stoner (New York Review Books Classics),kindle.most_recent_read,2025-02-18T22:02:52Z,G0016T03101203AQ,EBOK,YJBinary,2025-02-16T05:17:21Z,2025-02-18T22:02:55Z,Not Available,Not Available,Not Available,Not Available,No
B003K15IF8,Stoner (New York Review Books Classics),kindle.last_read,2025-02-18T05:20:09Z,G0016T03101203AQ,EBOK,YJBinary,2025-02-16T05:17:21Z,2025-02-18T05:20:11Z,Not Available,Not Available,Not Available,Not Available,No
WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,Not Available,kindle.continuous_read,2025-02-12T22:11:07Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-09T21:02:56Z,2025-02-12T22:18:08Z,Not Available,Not Available,Not Available,Not Available,No
WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,Not Available,kindle.most_recent_read,2025-02-12T22:11:07Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-09T21:02:56Z,2025-02-12T22:18:08Z,Not Available,Not Available,Not Available,Not Available,No
WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,Not Available,kindle.last_read,2025-02-12T06:03:41Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-09T21:02:56Z,2025-02-12T06:03:41Z,Not Available,Not Available,Not Available,Not Available,No
LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,Not Available,kindle.continuous_read,2025-03-01T21:58:11Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-07T23:12:59Z,2025-03-01T21:58:11Z,Not Available,Not Available,Not Available,Not Available,No
LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,Not Available,kindle.most_recent_read,2025-03-01T21:58:11Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-07T23:12:59Z,2025-03-01T21:58:11Z,Not Available,Not Available,Not Available,Not Available,No
LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,Not Available,kindle.last_read,2025-03-01T21:58:11Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-07T23:12:59Z,2025-03-01T21:58:11Z,Not Available,Not Available,Not Available,Not Available,No
B0CQHL1XV7,CABIN: Off the Grid Adventures with a Clueless Craftsman,kindle.continuous_read,2025-04-09T01:22:28Z,cf46bcb593354554ac0d6b60551cd370,EBSP,YJBinary,2025-02-07T05:27:36Z,2025-04-09T01:22:34Z,Not Available,Not Available,Not Available,Not Available,No
B0CQHL1XV7,CABIN: Off the Grid Adventures with a Clueless Craftsman,kindle.most_recent_read,2025-04-09T01:22:28Z,cf46bcb593354554ac0d6b60551cd370,EBSP,YJBinary,2025-02-07T05:27:36Z,2025-04-09T01:22:34Z,Not Available,Not Available,Not Available,Not Available,No
B0CQHL1XV7,CABIN: Off the Grid Adventures with a Clueless Craftsman,kindle.last_read,2025-02-19T06:10:00Z,G0016T03101203AQ,EBSP,YJBinary,2025-02-07T05:27:36Z,2025-02-19T06:10:03Z,Not Available,Not Available,Not Available,Not Available,No
OEEFKAZSYAYOEA57JWRZYSEGYRAUE75X,Not Available,kindle.continuous_read,2025-02-06T21:39:17Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-05T22:09:01Z,2025-02-06T21:39:17Z,Not Available,Not Available,Not Available,Not Available,No
OEEFKAZSYAYOEA57JWRZYSEGYRAUE75X,Not Available,kindle.most_recent_read,2025-02-06T21:39:17Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-05T22:09:01Z,2025-02-06T21:39:17Z,Not Available,Not Available,Not Available,Not Available,No
OEEFKAZSYAYOEA57JWRZYSEGYRAUE75X,Not Available,kindle.last_read,2025-02-06T04:37:27Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-05T22:09:01Z,2025-02-06T04:37:27Z,Not Available,Not Available,Not Available,Not Available,No
T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,Not Available,kindle.continuous_read,2025-02-05T21:46:11Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-01T00:03:16Z,2025-02-05T21:52:55Z,Not Available,Not Available,Not Available,Not Available,No
T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,Not Available,kindle.most_recent_read,2025-02-05T21:46:11Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-01T00:03:16Z,2025-02-05T21:52:55Z,Not Available,Not Available,Not Available,Not Available,No
T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,Not Available,kindle.last_read,2025-02-04T21:54:40Z,G0016T03101203AQ,PDOC,YJBinary,2025-02-01T00:03:16Z,2025-02-04T21:54:43Z,Not Available,Not Available,Not Available,Not Available,No
B0BL6YQ61Y,The Last Ranger: A novel,kindle.continuous_read,2025-01-27T04:28:04Z,G0016T03101203AQ,EBOK,YJBinary,2025-01-27T04:28:05Z,2025-01-27T04:28:05Z,Not Available,Not Available,Not Available,Not Available,No
B0BL6YQ61Y,The Last Ranger: A novel,kindle.most_recent_read,2025-01-27T04:28:04Z,G0016T03101203AQ,EBOK,YJBinary,2025-01-27T04:28:05Z,2025-01-27T04:28:05Z,Not Available,Not Available,Not Available,Not Available,No
